Request time;Update time;Time;Temperature, deg. C;Humidity, pct;Pressure, mmHg;Precipitation, mm;Snowfall, sm;Snow depth, sm;Wind speed, m/s;Wind direction;Conditions;Road conditions;Visibility;UV index;Kp-index;Birch pollen, points
;2022-07-09 17:00:00;2022-07-12 14:00:00;+28;38;755;0;;;3;В;Ясно;Сухая дорога;;;2;0
;2022-07-09 17:00:00;2022-07-12 17:00:00;+27;45;754;0;;;2;В;Пасмурно;Сухая дорога;;;2;0
;2022-07-09 17:00:00;2022-07-12 20:00:00;+23;70;754;0;;;2-1;В;Ясно;Сухая дорога;;;2;0
;2022-07-09 17:00:00;2022-07-12 23:00:00;+19;80;754;0;;;1;ЮВ;Ясно;Сухая дорога;;;2;0
2022-07-10 05:25:24;2022-07-09 17:00:00;2022-07-13 02:00:00;+17;85;754;0;;;1;ЮВ;Ясно;Сухая дорога;;;2;0
;2022-07-09 17:00:00;2022-07-13 05:00:00;+17;86;753;0;;;2-1;Ю;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-13 08:00:00;+22;67;753;0;;;1-2;Ю;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-13 11:00:00;+27;51;752;0;;;2;Ю;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-13 14:00:00;+29;42;752;0;;;2-1;ЮВ;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-13 17:00:00;+28;48;752;0;;;2;Ю;Облачно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-13 20:00:00;+23;69;752;0;;;2-3;Ю;Пасмурно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-13 23:00:00;+21;82;752;0,2;;;2-4;Ю;Облачно, небольшой дождь, гроза;Влажная дорога;;;3;0
2022-07-10 05:25:25;2022-07-09 17:00:00;2022-07-14 02:00:00;+19;91;752;0;;;2-3;ЮЗ;Малооблачно;Влажная дорога;;;3;0
;2022-07-09 17:00:00;2022-07-14 05:00:00;+17;96;752;1,4;;;1;Ю;Малооблачно, дождь;Вода;;;4;0
;2022-07-09 17:00:00;2022-07-14 08:00:00;+22;83;752;0;;;2-3;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-14 11:00:00;+27;51;752;0;;;3;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-14 14:00:00;+29;44;751;0;;;3;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-14 17:00:00;+28;48;750;0;;;4;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-14 20:00:00;+24;69;750;0;;;3-8;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-14 23:00:00;+20;87;750;0;;;3-10;Ю;Ясно;Сухая дорога;;;4;0
2022-07-10 05:25:27;2022-07-09 17:00:00;2022-07-15 02:00:00;+18;96;749;0;;;2-7;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-15 05:00:00;+17;95;749;0;;;2-9;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-15 08:00:00;+22;68;749;0;;;4-9;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-15 11:00:00;+27;50;749;0;;;5-7;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-15 14:00:00;+28;45;748;0;;;6-7;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-15 17:00:00;+28;48;747;0;;;5-7;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-15 20:00:00;+25;66;747;0;;;5-10;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-09 17:00:00;2022-07-15 23:00:00;+20;88;746;0;;;3-9;Ю;Малооблачно;Влажная дорога;;;4;0
2022-07-10 05:25:28;2022-07-09 17:00:00;2022-07-16 02:00:00;+17;96;746;0,4;;;2-7;Ю;Облачно, небольшой дождь;Вода;;;4;0
;2022-07-09 17:00:00;2022-07-16 05:00:00;+18;96;745;1,4;;;2-9;Ю;Пасмурно, дождь;Вода;;;3;0
;2022-07-09 17:00:00;2022-07-16 08:00:00;+19;93;745;1;;;3-14;Ю;Пасмурно, дождь;Вода;;;3;0
;2022-07-09 17:00:00;2022-07-16 11:00:00;+26;64;744;0;;;4-6;ЮЗ;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-16 14:00:00;+28;50;743;0,9;;;4-6;З;Малооблачно, небольшой дождь, гроза;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-16 17:00:00;+28;40;743;0;;;4-5;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-16 20:00:00;+23;63;744;0;;;4-9;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-16 23:00:00;+18;84;745;0;;;3-9;З;Ясно;Сухая дорога;;;3;0
2022-07-10 05:25:29;2022-07-09 17:00:00;2022-07-17 02:00:00;+16;84;745;0;;;3-7;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-17 05:00:00;+15;85;746;0;;;3-7;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-17 08:00:00;+21;65;746;0;;;3-5;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-17 11:00:00;+25;52;746;0;;;4-6;З;Малооблачно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-17 14:00:00;+25;48;745;0;;;4-7;З;Пасмурно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-17 17:00:00;+24;50;745;0;;;5-7;СЗ;Пасмурно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-17 20:00:00;+21;67;745;0;;;2-3;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-17 23:00:00;+18;71;744;0;;;1;З;Пасмурно;Сухая дорога;;;3;0
2022-07-10 05:25:30;2022-07-09 17:00:00;2022-07-18 02:00:00;+18;69;744;0;;;2-3;ЮЗ;Пасмурно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-18 05:00:00;+17;72;743;0;;;2-6;ЮЗ;Пасмурно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-18 08:00:00;+18;82;743;0;;;2-6;Ю;Пасмурно;Сухая дорога;;;3;1
;2022-07-09 17:00:00;2022-07-18 11:00:00;+18;79;741;0;;;2-5;ЮВ;Пасмурно;Вода;;;3;0
;2022-07-09 17:00:00;2022-07-18 14:00:00;+16;97;740;2,8;;;2-5;В;Пасмурно, дождь;Вода;;;3;0
;2022-07-09 17:00:00;2022-07-18 17:00:00;+16;98;739;4,8;;;2-4;С;Пасмурно, дождь;Вода;;;3;0
;2022-07-09 17:00:00;2022-07-18 20:00:00;+16;96;740;1,4;;;2-6;СЗ;Малооблачно, дождь;Вода;;;3;0
;2022-07-09 17:00:00;2022-07-18 23:00:00;+14;98;740;0;;;2-3;З;Малооблачно;Влажная дорога;;;3;0
2022-07-10 05:25:31;2022-07-09 17:00:00;2022-07-19 02:00:00;+13;98;739;0;;;2-3;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-19 05:00:00;+13;98;739;0;;;2-4;З;Облачно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-19 08:00:00;+17;88;738;0;;;2-4;З;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-19 11:00:00;+23;57;737;0;;;3-4;ЮЗ;Ясно;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-19 14:00:00;+24;51;737;0,2;;;3-5;З;Облачно, небольшой дождь;Сухая дорога;;;3;0
;2022-07-09 17:00:00;2022-07-19 17:00:00;+23;58;735;0;;;2-6;ЮЗ;Облачно;Влажная дорога;;;3;0
;2022-07-09 17:00:00;2022-07-19 20:00:00;+18;84;734;0,7;;;3-7;ЮЗ;Пасмурно, небольшой дождь;Влажная дорога;;;3;0
;2022-07-09 17:00:00;2022-07-19 23:00:00;+16;95;734;1;;;3-8;З;Пасмурно, дождь;Вода;;;3;0
2022-07-10 17:25:22;;2022-07-10 02:00:00;+17;93;747;0;;;0;-;Ясно, туман;Сухая дорога;;;2;0
;;2022-07-10 05:00:00;+15;94;748;0;;;1;З;Ясно, туман;Сухая дорога;;;2;0
;;2022-07-10 08:00:00;+22;77;748;0;;;1;З;Ясно;Сухая дорога;;;2;0
;;2022-07-10 11:00:00;+29;52;748;0;;;0;-;Ясно;Сухая дорога;;;2;0
;;2022-07-10 14:00:00;+32;31;748;0;;;1;СЗ;Пасмурно;Сухая дорога;;;1;0
;;2022-07-10 17:00:00;+31;41;749;0;;;1;С;Малооблачно;Сухая дорога;;;1;0
;2022-07-10 05:00:00;2022-07-10 20:00:00;+25;65;749;0;;;1-2;СВ;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-10 23:00:00;+20;81;750;0;;;2-1;ЮЗ;Облачно;Сухая дорога;;;3;0
2022-07-10 17:25:23;2022-07-10 05:00:00;2022-07-11 02:00:00;+19;83;750;0;;;2-4;СЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-11 05:00:00;+19;81;751;0;;;2-5;С;Малооблачно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-11 08:00:00;+23;68;752;0;;;2-4;СВ;Ясно;Сухая дорога;;;1;0
;2022-07-10 05:00:00;2022-07-11 11:00:00;+26;55;752;0;;;3-4;СВ;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-11 14:00:00;+30;42;752;0;;;3-4;СВ;Малооблачно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-11 17:00:00;+23;72;753;0,4;;;3-8;СВ;Пасмурно, небольшой дождь;Влажная дорога;;;4;0
;2022-07-10 05:00:00;2022-07-11 20:00:00;+21;80;753;0,8;;;0;-;Пасмурно, небольшой дождь;Вода;;;3;0
;2022-07-10 05:00:00;2022-07-11 23:00:00;+19;85;754;0;;;2-8;СВ;Ясно;Сухая дорога;;;2;0
2022-07-10 17:25:24;2022-07-10 05:00:00;2022-07-12 02:00:00;+16;89;755;0;;;2-8;СВ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-12 05:00:00;+16;90;755;0;;;2-3;СВ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-12 08:00:00;+20;68;756;0;;;2-4;СВ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-12 11:00:00;+25;44;756;0;;;3-4;СВ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-12 14:00:00;+26;39;755;0;;;3;СВ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-12 17:00:00;+26;40;755;0;;;3;СВ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-12 20:00:00;+22;66;755;0;;;1;СВ;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-12 23:00:00;+17;71;755;0;;;1;Ю;Малооблачно;Сухая дорога;;;2;0
2022-07-10 17:25:26;2022-07-10 05:00:00;2022-07-13 02:00:00;+16;73;755;0;;;1;З;Ясно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-13 05:00:00;+15;76;755;0;;;1;З;Пасмурно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-13 08:00:00;+20;62;755;0;;;1-2;З;Облачно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-13 11:00:00;+26;42;754;0;;;1;З;Ясно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-13 14:00:00;+29;38;752;0;;;0-1;-;Ясно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-13 17:00:00;+29;40;752;0;;;1;С;Ясно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-13 20:00:00;+24;66;752;0;;;2-3;ЮЗ;Ясно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-13 23:00:00;+19;75;752;0;;;2-5;ЮЗ;Ясно;Сухая дорога;;;2;0
2022-07-10 17:25:27;2022-07-10 05:00:00;2022-07-14 02:00:00;+18;74;751;0;;;2-4;З;Ясно;Сухая дорога;;;2;0
;2022-07-10 05:00:00;2022-07-14 05:00:00;+17;76;751;0;;;2-5;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-14 08:00:00;+23;59;751;0;;;2-4;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-14 11:00:00;+28;43;750;0;;;2;ЮЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-14 14:00:00;+30;37;749;0;;;2-1;Ю;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-14 17:00:00;+30;38;749;0;;;3-2;Ю;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-14 20:00:00;+25;67;748;0;;;3-6;Ю;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-14 23:00:00;+20;76;748;0;;;2-3;ЮЗ;Ясно;Сухая дорога;;;3;0
2022-07-10 17:25:28;2022-07-10 05:00:00;2022-07-15 02:00:00;+19;81;747;0;;;2-3;ЮЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-15 05:00:00;+18;87;746;0;;;1;ЮЗ;Ясно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-15 08:00:00;+23;67;746;0;;;2;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-15 11:00:00;+28;46;746;0;;;3-4;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-15 14:00:00;+30;40;744;0;;;4;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-15 17:00:00;+29;45;743;0;;;4-5;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-15 20:00:00;+24;77;743;0,4;;;3-8;Ю;Малооблачно, небольшой дождь, гроза;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-15 23:00:00;+20;92;743;0;;;2-4;Ю;Ясно;Влажная дорога;;;4;0
2022-07-10 17:25:30;2022-07-10 05:00:00;2022-07-16 02:00:00;+19;96;742;0,4;;;2-3;Ю;Пасмурно, небольшой дождь;Вода;;;4;0
;2022-07-10 05:00:00;2022-07-16 05:00:00;+18;98;741;1,2;;;2-6;ЮВ;Облачно, дождь;Вода;;;4;0
;2022-07-10 05:00:00;2022-07-16 08:00:00;+21;83;742;0;;;2-4;ЮЗ;Облачно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-16 11:00:00;+25;63;742;0;;;1-2;Ю;Малооблачно;Влажная дорога;;;4;0
;2022-07-10 05:00:00;2022-07-16 14:00:00;+25;79;742;1,6;;;3-4;ЮЗ;Малооблачно, дождь, гроза;Влажная дорога;;;4;0
;2022-07-10 05:00:00;2022-07-16 17:00:00;+26;61;742;1,4;;;3-5;З;Пасмурно, дождь, гроза;Влажная дорога;;;4;0
;2022-07-10 05:00:00;2022-07-16 20:00:00;+23;77;743;0,4;;;1-2;СЗ;Малооблачно, небольшой дождь, гроза;Влажная дорога;;;4;0
;2022-07-10 05:00:00;2022-07-16 23:00:00;+18;88;743;0;;;3-9;З;Малооблачно;Сухая дорога;;;4;0
2022-07-10 17:25:32;2022-07-10 05:00:00;2022-07-17 02:00:00;+17;91;743;0;;;3-9;З;Ясно;Сухая дорога;;;4;0
;2022-07-10 05:00:00;2022-07-17 05:00:00;+16;89;744;0;;;3-11;СЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-17 08:00:00;+21;68;744;0;;;4-8;СЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-17 11:00:00;+26;47;744;0;;;4-6;СЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-17 14:00:00;+28;37;744;0;;;4-5;СЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-17 17:00:00;+28;39;743;0;;;4-5;С;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-17 20:00:00;+22;72;744;0;;;1-5;В;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-17 23:00:00;+18;88;745;0;;;1;ЮВ;Малооблачно;Сухая дорога;;;3;0
2022-07-10 17:25:33;2022-07-10 05:00:00;2022-07-18 02:00:00;+17;91;745;0;;;1;Ю;Облачно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-18 05:00:00;+16;91;745;0;;;1;ЮЗ;Малооблачно;Влажная дорога;;;3;0
;2022-07-10 05:00:00;2022-07-18 08:00:00;+20;78;746;0;;;1-2;ЮВ;Облачно;Влажная дорога;;;3;1
;2022-07-10 05:00:00;2022-07-18 11:00:00;+24;64;746;1,6;;;1;Ю;Малооблачно, дождь, гроза;Влажная дорога;;;3;0
;2022-07-10 05:00:00;2022-07-18 14:00:00;+27;48;745;0,8;;;1;В;Облачно, небольшой дождь, гроза;Влажная дорога;;;3;0
;2022-07-10 05:00:00;2022-07-18 17:00:00;+19;86;746;1,3;;;1-4;СЗ;Пасмурно, дождь;Влажная дорога;;;3;0
;2022-07-10 05:00:00;2022-07-18 20:00:00;+19;85;745;0,2;;;0-1;-;Малооблачно, небольшой дождь;Влажная дорога;;;3;0
;2022-07-10 05:00:00;2022-07-18 23:00:00;+17;90;745;0,3;;;2-4;З;Облачно, небольшой дождь;Влажная дорога;;;3;0
2022-07-10 17:25:35;2022-07-10 05:00:00;2022-07-19 02:00:00;+15;94;745;1,1;;;2-6;З;Облачно, дождь;Вода;;;3;0
;2022-07-10 05:00:00;2022-07-19 05:00:00;+14;95;745;0,4;;;2-5;З;Малооблачно, небольшой дождь;Влажная дорога;;;3;0
;2022-07-10 05:00:00;2022-07-19 08:00:00;+17;82;744;0;;;2-5;З;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-19 11:00:00;+22;54;744;0;;;3-4;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-19 14:00:00;+24;46;743;0;;;3-4;З;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-19 17:00:00;+22;65;742;0;;;2-4;Ю;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-19 20:00:00;+20;68;740;0;;;3-8;Ю;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 05:00:00;2022-07-19 23:00:00;+17;74;740;0;;;3-10;ЮЗ;Пасмурно;Влажная дорога;;;3;0
2022-07-11 05:25:20;;2022-07-11 02:00:00;+17;92;750;0;;;0;-;Малооблачно;Сухая дорога;;;3;0
;;2022-07-11 05:00:00;+17;94;751;0;;;0;-;Ясно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-11 08:00:00;+23;68;752;0;;;2-3;СВ;Малооблачно;Влажная дорога;;;1;0
;2022-07-10 17:00:00;2022-07-11 11:00:00;+28;48;752;0;;;2-3;СВ;Ясно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-11 14:00:00;+30;37;752;0;;;4-3;СВ;Малооблачно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-11 17:00:00;+30;38;752;0;;;3;СВ;Ясно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-11 20:00:00;+23;72;753;0;;;3-8;СВ;Ясно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-11 23:00:00;+20;81;754;0;;;2-5;СВ;Пасмурно;Сухая дорога;;;2;0
2022-07-11 05:25:21;2022-07-10 17:00:00;2022-07-12 02:00:00;+19;83;755;0;;;2-9;В;Облачно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-12 05:00:00;+17;80;755;0;;;2-5;В;Ясно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-12 08:00:00;+21;58;756;0;;;2-5;В;Малооблачно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-12 11:00:00;+25;38;756;0;;;3-5;В;Ясно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-12 14:00:00;+27;35;756;0;;;3-4;В;Ясно;Сухая дорога;;;2;0
;2022-07-10 17:00:00;2022-07-12 17:00:00;+26;39;755;0;;;2-3;В;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-12 20:00:00;+22;66;754;0;;;2-4;ЮВ;Облачно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-12 23:00:00;+18;65;755;0;;;2;ЮЗ;Малооблачно;Сухая дорога;;;4;0
2022-07-11 05:25:23;2022-07-10 17:00:00;2022-07-13 02:00:00;+16;73;754;0;;;2;ЮЗ;Пасмурно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-13 05:00:00;+16;75;754;0;;;2-3;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-13 08:00:00;+22;57;753;0;;;2-4;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-13 11:00:00;+27;41;753;0;;;2-3;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-13 14:00:00;+29;38;752;0;;;2-3;СЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-13 17:00:00;+29;39;751;0;;;2;СЗ;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-13 20:00:00;+25;64;750;0;;;2-3;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-13 23:00:00;+21;70;750;0;;;2;З;Ясно;Сухая дорога;;;3;0
2022-07-11 05:25:24;2022-07-10 17:00:00;2022-07-14 02:00:00;+19;75;750;0;;;2-3;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-14 05:00:00;+18;79;750;0;;;2-1;З;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-14 08:00:00;+24;60;750;0;;;2;ЮЗ;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-14 11:00:00;+28;45;749;0;;;2;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-14 14:00:00;+30;38;748;0;;;3-4;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-14 17:00:00;+30;40;747;0;;;4;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-14 20:00:00;+25;66;746;0;;;3-8;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-14 23:00:00;+20;87;746;0;;;3-9;Ю;Ясно;Сухая дорога;;;4;0
2022-07-11 05:25:25;2022-07-10 17:00:00;2022-07-15 02:00:00;+19;92;745;0;;;2-7;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-15 05:00:00;+18;95;744;0;;;2-5;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-15 08:00:00;+23;71;744;0;;;3-5;Ю;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-15 11:00:00;+27;55;743;0;;;3-4;Ю;Пасмурно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-15 14:00:00;+28;54;742;0;;;4-5;Ю;Пасмурно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-15 17:00:00;+28;56;741;0;;;5-8;Ю;Ясно;Влажная дорога;;;4;0
;2022-07-10 17:00:00;2022-07-15 20:00:00;+22;84;741;4,3;;;3-8;ЮЗ;Малооблачно, дождь, гроза;Вода;;;4;0
;2022-07-10 17:00:00;2022-07-15 23:00:00;+18;96;741;0;;;2-7;З;Ясно;Сухая дорога;;;4;0
2022-07-11 05:25:27;2022-07-10 17:00:00;2022-07-16 02:00:00;+17;97;741;0;;;3-10;З;Ясно;Сухая дорога;;;4;0
;2022-07-10 17:00:00;2022-07-16 05:00:00;+16;96;741;0;;;4-10;З;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-16 08:00:00;+18;85;741;0;;;4-9;З;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-16 11:00:00;+20;74;741;0;;;4-8;З;Пасмурно;Влажная дорога;;;3;0
;2022-07-10 17:00:00;2022-07-16 14:00:00;+18;93;741;1,6;;;4-9;З;Пасмурно, дождь;Влажная дорога;;;3;0
;2022-07-10 17:00:00;2022-07-16 17:00:00;+23;67;741;0,4;;;4-6;СЗ;Пасмурно, небольшой дождь;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-16 20:00:00;+21;75;741;0;;;3-7;СЗ;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-16 23:00:00;+17;92;742;0;;;3-9;СЗ;Ясно;Сухая дорога;;;3;0
2022-07-11 05:25:28;2022-07-10 17:00:00;2022-07-17 02:00:00;+16;98;742;0;;;2-7;С;Ясно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-17 05:00:00;+16;99;744;0;;;2-5;С;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-17 08:00:00;+20;80;744;0;;;2-4;СВ;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-17 11:00:00;+23;62;745;0;;;2;СВ;Малооблачно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-17 14:00:00;+24;62;745;0,5;;;2-3;С;Пасмурно, небольшой дождь;Влажная дорога;;;3;0
;2022-07-10 17:00:00;2022-07-17 17:00:00;+21;76;745;1,4;;;3-8;СВ;Пасмурно, дождь;Влажная дорога;;;3;0
;2022-07-10 17:00:00;2022-07-17 20:00:00;+18;73;746;0;;;2-7;СВ;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-17 23:00:00;+17;67;746;0;;;2-7;СВ;Облачно;Сухая дорога;;;3;0
2022-07-11 05:25:29;2022-07-10 17:00:00;2022-07-18 02:00:00;+16;69;746;0;;;2-7;В;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-18 05:00:00;+16;68;746;0;;;2-4;В;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-18 08:00:00;+17;66;746;0;;;2-5;В;Облачно;Сухая дорога;;;3;1
;2022-07-10 17:00:00;2022-07-18 11:00:00;+18;62;745;0;;;2-6;ЮВ;Облачно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-18 14:00:00;+18;62;745;0;;;3-5;Ю;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-18 17:00:00;+17;71;744;0;;;2-6;Ю;Пасмурно;Сухая дорога;;;3;0
;2022-07-10 17:00:00;2022-07-18 20:00:00;+15;85;744;0;;;2-7;Ю;Пасмурно;Влажная дорога;;;3;0
;2022-07-10 17:00:00;2022-07-18 23:00:00;+14;86;743;0;;;2-8;ЮВ;Пасмурно;Сухая дорога;;;3;0
2022-07-11 05:25:31;2022-07-10 17:00:00;2022-07-19 02:00:00;+14;83;742;0;;;2-6;ЮВ;Пасмурно;Влажная дорога;;;3;0
;2022-07-10 17:00:00;2022-07-19 05:00:00;+13;94;741;1,2;;;2-8;ЮВ;Пасмурно, дождь;Вода;;;3;0
